,time,exp,func,param1,param2
1997,20.017675,loop1,for _ in range(N),1000000,
1998,20.296701,loop1,for _ in range(N),1000000,
1999,20.133293,loop1,for _ in range(N),1000000,
2000,28.585411,loop1,for i in range(N),1000000,
2001,25.561317,loop1,for i in range(N),1000000,
2002,25.45341,loop1,for i in range(N),1000000,
2003,26.53823,loop1,for i in range(N),1000000,
2004,25.356762,loop1,for i in range(N),1000000,
2005,25.022245,loop1,for i in range(N),1000000,
2006,25.455748,loop1,for i in range(N),1000000,
2007,25.410732,loop1,for i in range(N),1000000,
2008,24.99718,loop1,for i in range(N),1000000,
2009,25.44251,loop1,for i in range(N),1000000,
2010,25.157269,loop1,for i in range(N),1000000,
2011,25.092516,loop1,for i in range(N),1000000,
2012,25.168211,loop1,for i in range(N),1000000,
2013,25.106897,loop1,for i in range(N),1000000,
2014,25.196003,loop1,for i in range(N),1000000,
2015,25.013746,loop1,for i in range(N),1000000,
2016,24.931227,loop1,for i in range(N),1000000,
2017,25.561651,loop1,for i in range(N),1000000,
2018,25.26186,loop1,for i in range(N),1000000,
2019,25.021238,loop1,for i in range(N),1000000,
2020,25.172699,loop1,for i in range(N),1000000,
2021,26.253658,loop1,for i in range(N),1000000,
2022,25.620377,loop1,for i in range(N),1000000,
2023,25.77423,loop1,for i in range(N),1000000,
2024,25.268515,loop1,for i in range(N),1000000,
2025,25.890514,loop1,for i in range(N),1000000,
2026,26.527058,loop1,for i in range(N),1000000,
2027,27.479641,loop1,for i in range(N),1000000,
2028,27.707676,loop1,for i in range(N),1000000,
2029,31.41857,loop1,for i in range(N),1000000,
2030,25.971153,loop1,for i in range(N),1000000,
2031,24.962124,loop1,for i in range(N),1000000,
2032,25.057728,loop1,for i in range(N),1000000,
2033,25.280565,loop1,for i in range(N),1000000,
2034,25.192171,loop1,for i in range(N),1000000,
2035,24.894314,loop1,for i in range(N),1000000,
2036,25.182785,loop1,for i in range(N),1000000,
2037,25.77472,loop1,for i in range(N),1000000,
2038,25.204502,loop1,for i in range(N),1000000,
2039,25.243622,loop1,for i in range(N),1000000,
2040,25.064657,loop1,for i in range(N),1000000,
2041,25.372091,loop1,for i in range(N),1000000,
2042,26.813848,loop1,for i in range(N),1000000,
2043,25.176395,loop1,for i in range(N),1000000,
2044,25.049112,loop1,for i in range(N),1000000,
2045,26.307354,loop1,for i in range(N),1000000,
2046,26.183107,loop1,for i in range(N),1000000,
2047,25.085468,loop1,for i in range(N),1000000,
2048,25.223722,loop1,for i in range(N),1000000,
2049,25.592066,loop1,for i in range(N),1000000,
2050,25.480274,loop1,for i in range(N),1000000,
2051,25.204182,loop1,for i in range(N),1000000,
2052,25.085243,loop1,for i in range(N),1000000,
2053,25.161528,loop1,for i in range(N),1000000,
2054,25.253586,loop1,for i in range(N),1000000,
2055,25.537817,loop1,for i in range(N),1000000,
2056,25.537945,loop1,for i in range(N),1000000,
2057,25.113829,loop1,for i in range(N),1000000,
2058,24.99348,loop1,for i in range(N),1000000,
2059,25.560167,loop1,for i in range(N),1000000,
2060,25.047733,loop1,for i in range(N),1000000,
2061,26.081085,loop1,for i in range(N),1000000,
2062,25.187162,loop1,for i in range(N),1000000,
2063,25.295376,loop1,for i in range(N),1000000,
2064,25.612127,loop1,for i in range(N),1000000,
2065,25.96029,loop1,for i in range(N),1000000,
2066,28.292244,loop1,for i in range(N),1000000,
2067,27.402716,loop1,for i in range(N),1000000,
2068,26.596285,loop1,for i in range(N),1000000,
2069,25.4172,loop1,for i in range(N),1000000,
2070,25.025583,loop1,for i in range(N),1000000,
2071,24.930676,loop1,for i in range(N),1000000,
2072,25.383062,loop1,for i in range(N),1000000,
2073,25.018318,loop1,for i in range(N),1000000,
2074,25.197744,loop1,for i in range(N),1000000,
2075,25.84564,loop1,for i in range(N),1000000,
2076,25.310495,loop1,for i in range(N),1000000,
2077,26.74067,loop1,for i in range(N),1000000,
2078,24.952478,loop1,for i in range(N),1000000,
2079,25.23459,loop1,for i in range(N),1000000,
2080,25.873142,loop1,for i in range(N),1000000,
2081,26.347036,loop1,for i in range(N),1000000,
2082,26.803791,loop1,for i in range(N),1000000,
2083,27.130415,loop1,for i in range(N),1000000,
2084,26.984436,loop1,for i in range(N),1000000,
2085,25.418417,loop1,for i in range(N),1000000,
2086,25.387804,loop1,for i in range(N),1000000,
2087,25.650328,loop1,for i in range(N),1000000,
2088,25.781296,loop1,for i in range(N),1000000,
2089,25.21878,loop1,for i in range(N),1000000,
2090,25.464077,loop1,for i in range(N),1000000,
2091,24.93414,loop1,for i in range(N),1000000,
2092,25.27033,loop1,for i in range(N),1000000,
2093,26.098927,loop1,for i in range(N),1000000,
2094,25.357595,loop1,for i in range(N),1000000,
2095,25.37658,loop1,for i in range(N),1000000,
2096,25.168455,loop1,for i in range(N),1000000,
2097,25.24253,loop1,for i in range(N),1000000,
2098,25.39866,loop1,for i in range(N),1000000,
2099,25.027802,loop1,for i in range(N),1000000,
2100,52.2126,loop1,while i < N,1000000,
2101,51.051834,loop1,while i < N,1000000,
2102,55.28577,loop1,while i < N,1000000,
2103,53.00408,loop1,while i < N,1000000,
2104,50.101463,loop1,while i < N,1000000,
2105,50.29533,loop1,while i < N,1000000,
2106,50.376694,loop1,while i < N,1000000,
2107,49.81292,loop1,while i < N,1000000,
2108,50.81831,loop1,while i < N,1000000,
2109,51.525307,loop1,while i < N,1000000,
2110,51.516018,loop1,while i < N,1000000,
2111,50.191288,loop1,while i < N,1000000,
2112,50.949448,loop1,while i < N,1000000,
2113,50.850243,loop1,while i < N,1000000,
2114,50.387352,loop1,while i < N,1000000,
2115,50.18226,loop1,while i < N,1000000,
2116,50.52553,loop1,while i < N,1000000,
2117,54.157078,loop1,while i < N,1000000,
2118,50.54975,loop1,while i < N,1000000,
2119,51.152008,loop1,while i < N,1000000,
2120,52.763832,loop1,while i < N,1000000,
2121,52.82946,loop1,while i < N,1000000,
2122,54.850487,loop1,while i < N,1000000,
2123,51.144043,loop1,while i < N,1000000,
2124,50.785492,loop1,while i < N,1000000,
2125,49.98048,loop1,while i < N,1000000,
2126,50.57036,loop1,while i < N,1000000,
2127,49.856445,loop1,while i < N,1000000,
2128,51.1987,loop1,while i < N,1000000,
2129,55.882385,loop1,while i < N,1000000,
2130,50.616524,loop1,while i < N,1000000,
2131,50.511787,loop1,while i < N,1000000,
2132,50.64249,loop1,while i < N,1000000,
2133,50.411564,loop1,while i < N,1000000,
2134,50.822727,loop1,while i < N,1000000,
2135,50.26547,loop1,while i < N,1000000,
2136,50.417343,loop1,while i < N,1000000,
2137,49.92863,loop1,while i < N,1000000,
2138,50.402416,loop1,while i < N,1000000,
2139,51.629932,loop1,while i < N,1000000,
2140,50.749958,loop1,while i < N,1000000,
2141,54.680088,loop1,while i < N,1000000,
2142,53.664696,loop1,while i < N,1000000,
2143,50.12142,loop1,while i < N,1000000,
2144,50.48523,loop1,while i < N,1000000,
2145,50.038197,loop1,while i < N,1000000,
2146,51.052715,loop1,while i < N,1000000,
2147,51.729065,loop1,while i < N,1000000,
2148,54.71634,loop1,while i < N,1000000,
2149,50.875732,loop1,while i < N,1000000,
2150,50.69746,loop1,while i < N,1000000,
2151,50.28374,loop1,while i < N,1000000,
2152,53.310276,loop1,while i < N,1000000,
2153,50.379078,loop1,while i < N,1000000,
2154,50.96357,loop1,while i < N,1000000,
2155,50.005157,loop1,while i < N,1000000,
2156,51.655056,loop1,while i < N,1000000,
2157,50.75242,loop1,while i < N,1000000,
2158,51.816147,loop1,while i < N,1000000,
2159,50.66342,loop1,while i < N,1000000,
2160,52.806015,loop1,while i < N,1000000,
2161,55.15762,loop1,while i < N,1000000,
2162,51.12319,loop1,while i < N,1000000,
2163,50.140133,loop1,while i < N,1000000,
2164,54.199837,loop1,while i < N,1000000,
2165,50.367886,loop1,while i < N,1000000,
2166,52.133125,loop1,while i < N,1000000,
2167,51.5702,loop1,while i < N,1000000,
2168,51.474663,loop1,while i < N,1000000,
2169,51.22332,loop1,while i < N,1000000,
2170,52.27086,loop1,while i < N,1000000,
2171,50.732502,loop1,while i < N,1000000,
2172,50.38354,loop1,while i < N,1000000,
2173,50.12805,loop1,while i < N,1000000,
2174,50.1898,loop1,while i < N,1000000,
2175,50.513,loop1,while i < N,1000000,
2176,50.986313,loop1,while i < N,1000000,
2177,51.49583,loop1,while i < N,1000000,
2178,52.20756,loop1,while i < N,1000000,
2179,50.673267,loop1,while i < N,1000000,
2180,55.28567,loop1,while i < N,1000000,
2181,52.76057,loop1,while i < N,1000000,
2182,52.60468,loop1,while i < N,1000000,
2183,50.161304,loop1,while i < N,1000000,
2184,50.372585,loop1,while i < N,1000000,
2185,49.980774,loop1,while i < N,1000000,
2186,51.107025,loop1,while i < N,1000000,
2187,51.74413,loop1,while i < N,1000000,
2188,50.76946,loop1,while i < N,1000000,
2189,51.190044,loop1,while i < N,1000000,
2190,50.835163,loop1,while i < N,1000000,
2191,53.260353,loop1,while i < N,1000000,
2192,50.22636,loop1,while i < N,1000000,
2193,50.343403,loop1,while i < N,1000000,
2194,50.106544,loop1,while i < N,1000000,
2195,50.485863,loop1,while i < N,1000000,
2196,50.86372,loop1,while i < N,1000000,
2197,51.061543,loop1,while i < N,1000000,
2198,50.18917,loop1,while i < N,1000000,
2199,54.244976,loop1,while i < N,1000000,
2200,47.568443,loop2,for i in range(len(A)),1000000,
2201,41.0659,loop2,for i in range(len(A)),1000000,
2202,40.087574,loop2,for i in range(len(A)),1000000,
2203,40.290215,loop2,for i in range(len(A)),1000000,
2204,39.729145,loop2,for i in range(len(A)),1000000,
2205,40.28618,loop2,for i in range(len(A)),1000000,
2206,39.991123,loop2,for i in range(len(A)),1000000,
2207,44.221706,loop2,for i in range(len(A)),1000000,
2208,40.972443,loop2,for i in range(len(A)),1000000,
2209,40.350395,loop2,for i in range(len(A)),1000000,
2210,40.100155,loop2,for i in range(len(A)),1000000,
2211,41.80551,loop2,for i in range(len(A)),1000000,
2212,40.619175,loop2,for i in range(len(A)),1000000,
2213,40.60707,loop2,for i in range(len(A)),1000000,
2214,40.317104,loop2,for i in range(len(A)),1000000,
2215,40.37397,loop2,for i in range(len(A)),1000000,
2216,39.634956,loop2,for i in range(len(A)),1000000,
2217,41.777046,loop2,for i in range(len(A)),1000000,
2218,45.270973,loop2,for i in range(len(A)),1000000,
2219,42.54063,loop2,for i in range(len(A)),1000000,
2220,45.747986,loop2,for i in range(len(A)),1000000,
2221,40.78365,loop2,for i in range(len(A)),1000000,
2222,40.380363,loop2,for i in range(len(A)),1000000,
2223,42.576633,loop2,for i in range(len(A)),1000000,
2224,43.90157,loop2,for i in range(len(A)),1000000,
2225,41.309284,loop2,for i in range(len(A)),1000000,
2226,39.77658,loop2,for i in range(len(A)),1000000,
2227,40.16023,loop2,for i in range(len(A)),1000000,
2228,40.055546,loop2,for i in range(len(A)),1000000,
2229,40.186928,loop2,for i in range(len(A)),1000000,
2230,40.094883,loop2,for i in range(len(A)),1000000,
2231,40.466225,loop2,for i in range(len(A)),1000000,
2232,40.424335,loop2,for i in range(len(A)),1000000,
2233,40.892498,loop2,for i in range(len(A)),1000000,
2234,40.150406,loop2,for i in range(len(A)),1000000,
2235,40.243305,loop2,for i in range(len(A)),1000000,
2236,40.09204,loop2,for i in range(len(A)),1000000,
2237,40.378628,loop2,for i in range(len(A)),1000000,
2238,40.05871,loop2,for i in range(len(A)),1000000,
2239,40.375343,loop2,for i in range(len(A)),1000000,
2240,39.89879,loop2,for i in range(len(A)),1000000,
2241,39.752407,loop2,for i in range(len(A)),1000000,
2242,40.36336,loop2,for i in range(len(A)),1000000,
2243,39.929962,loop2,for i in range(len(A)),1000000,
2244,40.20907,loop2,for i in range(len(A)),1000000,
2245,41.723087,loop2,for i in range(len(A)),1000000,
2246,40.145638,loop2,for i in range(len(A)),1000000,
2247,40.556206,loop2,for i in range(len(A)),1000000,
2248,44.10609,loop2,for i in range(len(A)),1000000,
2249,43.067932,loop2,for i in range(len(A)),1000000,
2250,41.09082,loop2,for i in range(len(A)),1000000,
2251,39.871967,loop2,for i in range(len(A)),1000000,
2252,40.53118,loop2,for i in range(len(A)),1000000,
2253,40.30032,loop2,for i in range(len(A)),1000000,
2254,40.278103,loop2,for i in range(len(A)),1000000,
2255,41.93732,loop2,for i in range(len(A)),1000000,
2256,40.180134,loop2,for i in range(len(A)),1000000,
2257,41.88582,loop2,for i in range(len(A)),1000000,
2258,41.055058,loop2,for i in range(len(A)),1000000,
2259,41.934605,loop2,for i in range(len(A)),1000000,
2260,40.911663,loop2,for i in range(len(A)),1000000,
2261,41.650173,loop2,for i in range(len(A)),1000000,
2262,43.78788,loop2,for i in range(len(A)),1000000,
2263,40.242542,loop2,for i in range(len(A)),1000000,
2264,39.983536,loop2,for i in range(len(A)),1000000,
2265,40.99613,loop2,for i in range(len(A)),1000000,
2266,41.86092,loop2,for i in range(len(A)),1000000,
2267,44.126297,loop2,for i in range(len(A)),1000000,
2268,44.371258,loop2,for i in range(len(A)),1000000,
2269,41.126286,loop2,for i in range(len(A)),1000000,
2270,40.240875,loop2,for i in range(len(A)),1000000,
2271,40.520645,loop2,for i in range(len(A)),1000000,
2272,43.41022,loop2,for i in range(len(A)),1000000,
2273,44.285152,loop2,for i in range(len(A)),1000000,
2274,40.544014,loop2,for i in range(len(A)),1000000,
2275,39.909973,loop2,for i in range(len(A)),1000000,
2276,40.126335,loop2,for i in range(len(A)),1000000,
2277,39.954754,loop2,for i in range(len(A)),1000000,
2278,40.4097,loop2,for i in range(len(A)),1000000,
2279,39.951756,loop2,for i in range(len(A)),1000000,
2280,41.299072,loop2,for i in range(len(A)),1000000,
2281,41.453693,loop2,for i in range(len(A)),1000000,
2282,40.33882,loop2,for i in range(len(A)),1000000,
2283,40.70846,loop2,for i in range(len(A)),1000000,
2284,41.53459,loop2,for i in range(len(A)),1000000,
2285,42.371273,loop2,for i in range(len(A)),1000000,
2286,40.658413,loop2,for i in range(len(A)),1000000,
2287,40.81005,loop2,for i in range(len(A)),1000000,
2288,40.470196,loop2,for i in range(len(A)),1000000,
2289,40.010235,loop2,for i in range(len(A)),1000000,
2290,40.224236,loop2,for i in range(len(A)),1000000,
2291,40.396957,loop2,for i in range(len(A)),1000000,
2292,40.50066,loop2,for i in range(len(A)),1000000,
2293,39.764915,loop2,for i in range(len(A)),1000000,
2294,41.61603,loop2,for i in range(len(A)),1000000,
2295,40.96357,loop2,for i in range(len(A)),1000000,
2296,42.055744,loop2,for i in range(len(A)),1000000,
2297,44.366634,loop2,for i in range(len(A)),1000000,
2298,41.726555,loop2,for i in range(len(A)),1000000,
2299,40.277897,loop2,for i in range(len(A)),1000000,
2300,11.544482,loop2,for a in A,1000000,
2301,15.565228,loop2,for a in A,1000000,
2302,11.814932,loop2,for a in A,1000000,
2303,11.548843,loop2,for a in A,1000000,
2304,11.470124,loop2,for a in A,1000000,
2305,11.4838085,loop2,for a in A,1000000,
2306,11.451844,loop2,for a in A,1000000,
2307,11.643159,loop2,for a in A,1000000,
2308,11.864045,loop2,for a in A,1000000,
2309,11.536521,loop2,for a in A,1000000,
2310,11.443244,loop2,for a in A,1000000,
2311,11.527885,loop2,for a in A,1000000,
2312,11.522114,loop2,for a in A,1000000,
2313,11.528994,loop2,for a in A,1000000,
2314,11.567851,loop2,for a in A,1000000,
2315,12.575781,loop2,for a in A,1000000,
2316,12.803455,loop2,for a in A,1000000,
2317,11.716118,loop2,for a in A,1000000,
2318,11.434789,loop2,for a in A,1000000,
2319,11.850757,loop2,for a in A,1000000,
2320,11.560524,loop2,for a in A,1000000,
2321,12.813429,loop2,for a in A,1000000,
2322,11.483728,loop2,for a in A,1000000,
2323,11.600338,loop2,for a in A,1000000,
2324,11.8679695,loop2,for a in A,1000000,
2325,11.741289,loop2,for a in A,1000000,
2326,11.707542,loop2,for a in A,1000000,
2327,11.597057,loop2,for a in A,1000000,
2328,11.681258,loop2,for a in A,1000000,
2329,11.46823,loop2,for a in A,1000000,
2330,11.621453,loop2,for a in A,1000000,
2331,11.471491,loop2,for a in A,1000000,
2332,11.52125,loop2,for a in A,1000000,
2333,12.67406,loop2,for a in A,1000000,
2334,12.460143,loop2,for a in A,1000000,
2335,13.218542,loop2,for a in A,1000000,
2336,12.0532055,loop2,for a in A,1000000,
2337,12.210953,loop2,for a in A,1000000,
2338,11.579808,loop2,for a in A,1000000,
2339,11.698624,loop2,for a in A,1000000,
2340,11.73146,loop2,for a in A,1000000,
2341,11.883029,loop2,for a in A,1000000,
2342,11.868776,loop2,for a in A,1000000,
2343,11.972958,loop2,for a in A,1000000,
2344,11.588405,loop2,for a in A,1000000,
2345,12.104601,loop2,for a in A,1000000,
2346,11.497983,loop2,for a in A,1000000,
2347,11.552414,loop2,for a in A,1000000,
2348,11.640642,loop2,for a in A,1000000,
2349,11.639043,loop2,for a in A,1000000,
2350,11.663998,loop2,for a in A,1000000,
2351,11.489652,loop2,for a in A,1000000,
2352,11.926673,loop2,for a in A,1000000,
2353,11.634164,loop2,for a in A,1000000,
2354,12.149036,loop2,for a in A,1000000,
2355,11.60474,loop2,for a in A,1000000,
2356,11.961888,loop2,for a in A,1000000,
2357,11.638715,loop2,for a in A,1000000,
2358,11.5385895,loop2,for a in A,1000000,
2359,11.993495,loop2,for a in A,1000000,
2360,11.598985,loop2,for a in A,1000000,
2361,11.574875,loop2,for a in A,1000000,
2362,11.600939,loop2,for a in A,1000000,
2363,12.772899,loop2,for a in A,1000000,
2364,11.578612,loop2,for a in A,1000000,
2365,11.682678,loop2,for a in A,1000000,
2366,11.673572,loop2,for a in A,1000000,
2367,11.663549,loop2,for a in A,1000000,
2368,11.551147,loop2,for a in A,1000000,
2369,11.989164,loop2,for a in A,1000000,
2370,11.975601,loop2,for a in A,1000000,
2371,12.2673235,loop2,for a in A,1000000,
2372,12.41895,loop2,for a in A,1000000,
2373,13.133442,loop2,for a in A,1000000,
2374,12.345432,loop2,for a in A,1000000,
2375,13.432124,loop2,for a in A,1000000,
2376,12.495759,loop2,for a in A,1000000,
2377,12.746723,loop2,for a in A,1000000,
2378,12.088837,loop2,for a in A,1000000,
2379,11.833746,loop2,for a in A,1000000,
2380,11.863654,loop2,for a in A,1000000,
2381,11.539793,loop2,for a in A,1000000,
2382,11.503761,loop2,for a in A,1000000,
2383,11.543748,loop2,for a in A,1000000,
2384,11.543615,loop2,for a in A,1000000,
2385,11.481326,loop2,for a in A,1000000,
2386,11.929492,loop2,for a in A,1000000,
2387,11.621409,loop2,for a in A,1000000,
2388,11.52125,loop2,for a in A,1000000,
2389,11.441454,loop2,for a in A,1000000,
2390,11.439707,loop2,for a in A,1000000,
2391,11.514287,loop2,for a in A,1000000,
2392,11.905748,loop2,for a in A,1000000,
2393,11.607125,loop2,for a in A,1000000,
2394,11.464707,loop2,for a in A,1000000,
2395,11.61605,loop2,for a in A,1000000,
2396,11.44765,loop2,for a in A,1000000,
2397,11.543731,loop2,for a in A,1000000,
2398,11.5781765,loop2,for a in A,1000000,
2399,11.693075,loop2,for a in A,1000000,
2400,214.76482,loop1,for _ in range(N),10000000,
2401,214.24078,loop1,for _ in range(N),10000000,
2402,220.73999,loop1,for _ in range(N),10000000,
2403,242.91856,loop1,for _ in range(N),10000000,
2404,215.26042,loop1,for _ in range(N),10000000,
2405,215.20377,loop1,for _ in range(N),10000000,
2406,213.19167,loop1,for _ in range(N),10000000,
2407,220.88983,loop1,for _ in range(N),10000000,
2408,213.85542,loop1,for _ in range(N),10000000,
2409,217.26689,loop1,for _ in range(N),10000000,
2410,217.98659,loop1,for _ in range(N),10000000,
2411,217.1494,loop1,for _ in range(N),10000000,
2412,221.2336,loop1,for _ in range(N),10000000,
2413,222.54404,loop1,for _ in range(N),10000000,
2414,214.2315,loop1,for _ in range(N),10000000,
2415,216.84578,loop1,for _ in range(N),10000000,
2416,221.63445,loop1,for _ in range(N),10000000,
2417,220.43167,loop1,for _ in range(N),10000000,
2418,233.48836,loop1,for _ in range(N),10000000,
2419,221.3881,loop1,for _ in range(N),10000000,
2420,221.07709,loop1,for _ in range(N),10000000,
2421,222.06636,loop1,for _ in range(N),10000000,
2422,214.70583,loop1,for _ in range(N),10000000,
2423,220.2836,loop1,for _ in range(N),10000000,
2424,213.56743,loop1,for _ in range(N),10000000,
2425,218.84738,loop1,for _ in range(N),10000000,
2426,221.0638,loop1,for _ in range(N),10000000,
2427,214.56975,loop1,for _ in range(N),10000000,
2428,216.6872,loop1,for _ in range(N),10000000,
2429,215.66742,loop1,for _ in range(N),10000000,
2430,225.18501,loop1,for _ in range(N),10000000,
2431,213.74753,loop1,for _ in range(N),10000000,
2432,216.00587,loop1,for _ in range(N),10000000,
2433,215.61746,loop1,for _ in range(N),10000000,
2434,227.63239,loop1,for _ in range(N),10000000,
2435,311.05966,loop1,for _ in range(N),10000000,
2436,240.334,loop1,for _ in range(N),10000000,
2437,215.93971,loop1,for _ in range(N),10000000,
2438,214.41093,loop1,for _ in range(N),10000000,
2439,222.05617,loop1,for _ in range(N),10000000,
2440,222.31113,loop1,for _ in range(N),10000000,
2441,217.85797,loop1,for _ in range(N),10000000,
2442,215.23459,loop1,for _ in range(N),10000000,
2443,226.3901,loop1,for _ in range(N),10000000,
2444,213.8162,loop1,for _ in range(N),10000000,
2445,219.98892,loop1,for _ in range(N),10000000,
2446,213.99234,loop1,for _ in range(N),10000000,
2447,217.34715,loop1,for _ in range(N),10000000,
2448,222.08727,loop1,for _ in range(N),10000000,
2449,216.09558,loop1,for _ in range(N),10000000,
2450,218.59944,loop1,for _ in range(N),10000000,
2451,213.57272,loop1,for _ in range(N),10000000,
2452,226.11502,loop1,for _ in range(N),10000000,
2453,215.83235,loop1,for _ in range(N),10000000,
2454,215.93837,loop1,for _ in range(N),10000000,
2455,215.03693,loop1,for _ in range(N),10000000,
2456,213.76909,loop1,for _ in range(N),10000000,
2457,221.87546,loop1,for _ in range(N),10000000,
2458,217.57698,loop1,for _ in range(N),10000000,
2459,225.99123,loop1,for _ in range(N),10000000,
2460,217.05388,loop1,for _ in range(N),10000000,
2461,217.45732,loop1,for _ in range(N),10000000,
2462,219.08803,loop1,for _ in range(N),10000000,
2463,226.2141,loop1,for _ in range(N),10000000,
2464,214.37497,loop1,for _ in range(N),10000000,
2465,214.58029,loop1,for _ in range(N),10000000,
2466,222.65686,loop1,for _ in range(N),10000000,
2467,212.80106,loop1,for _ in range(N),10000000,
2468,215.00954,loop1,for _ in range(N),10000000,
2469,214.04811,loop1,for _ in range(N),10000000,
2470,213.62794,loop1,for _ in range(N),10000000,
2471,220.7838,loop1,for _ in range(N),10000000,
2472,214.42715,loop1,for _ in range(N),10000000,
2473,216.3752,loop1,for _ in range(N),10000000,
2474,212.4061,loop1,for _ in range(N),10000000,
2475,224.4863,loop1,for _ in range(N),10000000,
2476,218.02477,loop1,for _ in range(N),10000000,
2477,215.95901,loop1,for _ in range(N),10000000,
2478,214.74466,loop1,for _ in range(N),10000000,
2479,214.6535,loop1,for _ in range(N),10000000,
2480,225.38771,loop1,for _ in range(N),10000000,
2481,212.66376,loop1,for _ in range(N),10000000,
2482,216.30595,loop1,for _ in range(N),10000000,
2483,216.2013,loop1,for _ in range(N),10000000,
2484,214.45601,loop1,for _ in range(N),10000000,
2485,221.42424,loop1,for _ in range(N),10000000,
2486,215.73395,loop1,for _ in range(N),10000000,
2487,216.44838,loop1,for _ in range(N),10000000,
2488,218.60979,loop1,for _ in range(N),10000000,
2489,229.78044,loop1,for _ in range(N),10000000,
2490,212.74979,loop1,for _ in range(N),10000000,
2491,215.0948,loop1,for _ in range(N),10000000,
2492,212.87038,loop1,for _ in range(N),10000000,
2493,214.42592,loop1,for _ in range(N),10000000,
2494,224.60922,loop1,for _ in range(N),10000000,
2495,214.19496,loop1,for _ in range(N),10000000,
2496,215.50403,loop1,for _ in range(N),10000000,
2497,220.45348,loop1,for _ in range(N),10000000,
2498,219.3143,loop1,for _ in range(N),10000000,
2499,215.33679,loop1,for _ in range(N),10000000,
2500,244.28825,loop1,for i in range(N),10000000,
2501,244.90672,loop1,for i in range(N),10000000,
2502,247.01881,loop1,for i in range(N),10000000,
2503,247.21022,loop1,for i in range(N),10000000,
2504,241.2779,loop1,for i in range(N),10000000,
2505,252.47145,loop1,for i in range(N),10000000,
2506,245.83742,loop1,for i in range(N),10000000,
2507,251.9036,loop1,for i in range(N),10000000,
2508,246.30988,loop1,for i in range(N),10000000,
2509,240.48134,loop1,for i in range(N),10000000,
2510,247.66782,loop1,for i in range(N),10000000,
2511,247.09409,loop1,for i in range(N),10000000,
2512,242.29967,loop1,for i in range(N),10000000,
2513,254.57541,loop1,for i in range(N),10000000,
2514,240.8507,loop1,for i in range(N),10000000,
2515,246.7382,loop1,for i in range(N),10000000,
2516,242.32043,loop1,for i in range(N),10000000,
2517,240.24707,loop1,for i in range(N),10000000,
2518,241.36604,loop1,for i in range(N),10000000,
2519,250.24167,loop1,for i in range(N),10000000,
2520,242.44608,loop1,for i in range(N),10000000,
2521,241.15327,loop1,for i in range(N),10000000,
2522,243.19203,loop1,for i in range(N),10000000,
2523,247.75935,loop1,for i in range(N),10000000,
2524,240.33583,loop1,for i in range(N),10000000,
2525,241.53337,loop1,for i in range(N),10000000,
2526,242.66855,loop1,for i in range(N),10000000,
2527,248.51892,loop1,for i in range(N),10000000,
2528,239.79086,loop1,for i in range(N),10000000,
2529,251.34787,loop1,for i in range(N),10000000,
2530,242.73654,loop1,for i in range(N),10000000,
2531,250.27234,loop1,for i in range(N),10000000,
2532,241.3912,loop1,for i in range(N),10000000,
2533,242.73311,loop1,for i in range(N),10000000,
2534,240.60948,loop1,for i in range(N),10000000,
2535,265.20782,loop1,for i in range(N),10000000,
2536,239.24747,loop1,for i in range(N),10000000,
2537,241.35684,loop1,for i in range(N),10000000,
2538,243.08804,loop1,for i in range(N),10000000,
2539,246.85399,loop1,for i in range(N),10000000,
2540,239.81018,loop1,for i in range(N),10000000,
2541,241.45912,loop1,for i in range(N),10000000,
2542,240.6702,loop1,for i in range(N),10000000,
2543,249.33539,loop1,for i in range(N),10000000,
2544,240.57434,loop1,for i in range(N),10000000,
2545,244.04556,loop1,for i in range(N),10000000,
2546,245.59547,loop1,for i in range(N),10000000,
2547,243.36804,loop1,for i in range(N),10000000,
2548,244.44144,loop1,for i in range(N),10000000,
2549,241.94225,loop1,for i in range(N),10000000,
2550,253.2354,loop1,for i in range(N),10000000,
2551,242.28735,loop1,for i in range(N),10000000,
2552,246.45929,loop1,for i in range(N),10000000,
2553,241.95355,loop1,for i in range(N),10000000,
2554,245.2138,loop1,for i in range(N),10000000,
2555,239.61528,loop1,for i in range(N),10000000,
2556,246.58383,loop1,for i in range(N),10000000,
2557,240.57933,loop1,for i in range(N),10000000,
2558,289.46716,loop1,for i in range(N),10000000,
2559,308.1364,loop1,for i in range(N),10000000,
2560,254.053,loop1,for i in range(N),10000000,
2561,244.95732,loop1,for i in range(N),10000000,
2562,243.64647,loop1,for i in range(N),10000000,
2563,256.13162,loop1,for i in range(N),10000000,
2564,244.26013,loop1,for i in range(N),10000000,
2565,254.018,loop1,for i in range(N),10000000,
2566,242.76566,loop1,for i in range(N),10000000,
2567,247.30644,loop1,for i in range(N),10000000,
2568,243.50957,loop1,for i in range(N),10000000,
2569,243.04558,loop1,for i in range(N),10000000,
2570,243.26674,loop1,for i in range(N),10000000,
2571,247.99596,loop1,for i in range(N),10000000,
2572,247.59073,loop1,for i in range(N),10000000,
2573,240.41335,loop1,for i in range(N),10000000,
2574,239.21404,loop1,for i in range(N),10000000,
2575,242.08362,loop1,for i in range(N),10000000,
2576,250.44576,loop1,for i in range(N),10000000,
2577,240.58994,loop1,for i in range(N),10000000,
2578,245.89265,loop1,for i in range(N),10000000,
